time_axis,NPQ,Phi2,LEF,qL,Z,V,pmf,Dy,pHlumen,fraction_Dy,fraction_DpH,Klumen,Cl_lumen,Cl_stroma,idx
1199.0500000000002,0.033936098742301524,0.525842675539993,21.230868113046768,0.23496720016333056,0.0008954051784167796,0.9991045948215834,0.06639740091720928,0.0031842164922869223,6.746446926251295,0.047956944821851935,0.9520430551781478,0.08946881853348256,0.04422033474197161,0.039577966525802866,0
1199.0500000000002,0.0003017032992942596,0.5737999648263388,23.167147381554155,0.2759676798988819,1.6683741766542515e-06,0.9999983316258236,0.0230748746621405,0.0010177879051299227,7.432381887383158,0.04410805777030163,0.9558919422296983,0.09615562567496361,0.04129245306151643,0.03987075469384836,1
1199.0500000000002,8.784525623681395e-05,0.5901926632375866,23.829020326933517,0.29514294345264813,3.3088186302623377e-07,0.9999996691181376,0.011855817439982161,0.0005125911566887446,7.610946228611776,0.04323541241929444,0.9567645875807056,0.09804969864536416,0.0406915280063713,0.039930847199362934,2
1199.0500000000002,4.199260827817689e-05,0.6012942384443034,24.277230946307306,0.30905298724175234,1.281212450953382e-07,0.9999998718787548,0.005147383981414054,0.00021346420759879608,7.717768003769746,0.041470425795769414,0.9585295742042307,0.09920004042531629,0.040349614429930694,0.03996503855700691,3
1199.0500000000002,2.4781354205975814e-05,0.6098636613025583,24.623196889800454,0.32033713950700077,6.579618355966851e-08,0.9999999342038162,0.00035465990508965243,7.629440897836044e-07,7.794101717316667,0.002150806028323144,0.9978491939716768,0.10002963276715722,0.04011294490206654,0.03998870550979338,4
1199.0500000000002,1.6443237584804886e-05,0.6169026914897817,24.907428244303283,0.3299855201835916,3.958647029007489e-08,0.9999999604135301,-0.0033724784925117266,-0.00016421919366696168,7.853470988314079,0.04869391813085389,0.9513060818691461,0.10067918574107897,0.03993324065081672,0.04000667593491835,5
1199.0500000000002,1.1757469135371444e-05,0.6229043785175513,25.14975441150965,0.33849727592798395,2.6162936707894187e-08,0.9999999738370621,-0.006420067926972058,-0.00029878717344133384,7.90202134589218,0.046539565702056675,0.9534604342979431,0.1012129644383106,0.03978889587720867,0.040021110412279175,6
1199.0500000000002,8.854340410664826e-06,0.6281494721921675,25.361521218582034,0.34616138539064434,1.8441683526470144e-08,0.9999999815583169,-0.00899639790770465,-0.00041231914081976673,7.943067979448081,0.04583158110062662,0.9541684188993734,0.10166600236628986,0.03966862776879647,0.04003313722312037,7
1199.0500000000002,6.9268007132945945e-06,0.632814764110857,25.54988866856206,0.3531624971277237,1.3629533075365577e-08,0.9999999863704669,-0.0112267196427738,-0.0005104595323240245,7.978604335174163,0.04546827109326994,0.9545317289067301,0.10205952203723483,0.039565810925451396,0.04004341890745487,8
1199.0500000000002,5.57911998078765e-06,0.6370205423981001,25.71969398479767,0.3596284085579171,1.0443818878649945e-08,0.9999999895561806,-0.013192183728007071,-0.0005968255294504431,8.00992263664261,0.04524084424104878,0.9547591557589513,0.10240734927803849,0.03947621902474109,0.0400523780975259,9
1199.0500000000002,0.10842740953251129,0.5105535227869862,20.613519876649583,0.23693188246984093,0.004370821063943195,0.9956291789360566,0.07765385196051067,0.003967703081166748,6.571897518677602,0.05109473618751562,0.9489052638124844,0.08808353089648688,0.04531352838783279,0.03946864716121677,10
1199.0500000000002,0.0010124509869510944,0.5599930768908491,22.609697303029122,0.26106148591825,8.292759652087367e-06,0.9999917072403471,0.0340933545738432,0.0015232774160304447,7.257165380703121,0.04467959914271981,0.9553204008572802,0.09433861886896058,0.041924872875489634,0.03980751271245111,11
1199.0500000000002,0.00029344730340134036,0.5741407256659337,23.180917971717584,0.2763502399537739,1.6086080096828575e-06,0.99999839139199,0.022822489068343933,0.0010063225785261255,7.436397225169704,0.044093463047782645,0.9559065369522175,0.09619780927976213,0.04127852209139302,0.039872147790860686,12
1199.0500000000002,0.0001397387945805629,0.5837213592596455,23.56772768334647,0.2873838237044155,6.061648360840255e-07,0.9999993938351635,0.01607579547921375,0.000701787913038632,7.543766540563747,0.04365494158076218,0.9563450584192378,0.09733272846354601,0.040913132370083774,0.03990868676299163,13
1199.0500000000002,8.219004790469234e-05,0.5911520662104861,23.867753750763153,0.296314753701841,3.0351725232336345e-07,0.9999996964827481,0.011250950577147981,0.00048554598170115205,7.620576590075885,0.0431559963032094,0.9568440036967907,0.09815289214996843,0.04066018195911049,0.03993398180408894,14
1199.0500000000002,5.437284148287249e-05,0.5972915758518711,24.115634916809373,0.303948123243728,1.7819128967571582e-07,0.999999821808711,0.007495548991215778,0.0003179642202368003,7.680373587150351,0.042420404459494555,0.9575795955405054,0.09879592582630865,0.04046786528378677,0.03995321347162133,15
1199.0500000000002,3.877256216058417e-05,0.6025558298465346,24.32817022434429,0.31068349217587415,1.1577576272871368e-07,0.9999998842242382,0.004422334715697257,0.0001812308708515853,7.729314935919237,0.040980812281105436,0.9590191877188943,0.0993251339450045,0.04031341166338617,0.039968658833661366,16
1199.0500000000002,2.9125389524120204e-05,0.6071815162496852,24.514926347262676,0.3167520645418874,8.065976335483034e-08,0.9999999193402367,0.0018223615548738042,6.580348995034124e-05,7.770724032251275,0.03610890574600005,0.9638910942539999,0.09977491803656965,0.040184773840181556,0.0399815226159819,17
1199.0500000000002,2.2731282866955536e-05,0.6113198882978018,24.681925874581708,0.3223044166861112,5.907767471536967e-08,0.9999999409223254,-0.0004299244658589179,-3.393387872882109e-05,7.806599843118835,0.07892854179683709,0.9210714582031629,0.10016606632613123,0.04007480296762091,0.03999251970323786,18
